customer_id,month,plan_id,active_flag,monthly_revenue,tenure_months,login_frequency,feature_adoption_rate,support_tickets,payment_failures,churn_flag
C01305,2024-05-01,P01,1,29.0,0,1,0.46,2,0,0
C01305,2024-06-01,P01,1,29.0,1,11,0.68,3,0,0
C01305,2024-07-01,P01,1,29.0,2,5,0.41,0,0,0
C01305,2024-08-01,P01,1,29.0,3,14,0.59,2,0,0
C01305,2024-09-01,P01,1,29.0,4,9,0.58,0,0,0
C01305,2024-10-01,P01,1,29.0,5,11,0.53,0,0,0
C01305,2024-11-01,P01,1,29.0,6,10,0.47,3,1,0
C01305,2024-12-01,P01,1,29.0,7,24,0.59,2,0,0
C01305,2025-01-01,P01,1,29.0,8,13,0.59,0,0,0
C01305,2025-02-01,P01,1,29.0,9,14,0.72,2,3,0
C01305,2025-03-01,P01,1,29.0,10,21,0.84,2,0,0
C01305,2025-04-01,P01,1,29.0,11,15,0.55,0,0,0
C01305,2025-05-01,P01,1,29.0,12,10,0.75,2,1,0
C01305,2025-06-01,P01,1,29.0,13,26,0.96,2,0,0
C01305,2025-07-01,P01,1,29.0,14,15,0.61,1,0,0
C01305,2025-08-01,P01,1,29.0,15,19,0.64,2,0,0
C01305,2025-09-01,P01,1,29.0,16,23,0.74,2,0,0
C01305,2025-10-01,P01,1,29.0,17,14,0.74,2,1,0
C01305,2025-11-01,P01,1,29.0,18,15,0.82,1,0,0
C01305,2025-12-01,P01,1,29.0,19,19,0.95,0,0,0
C01306,2025-09-01,P02,1,79.0,0,12,0.69,0,0,0
C01306,2025-10-01,P02,1,79.0,1,11,0.66,1,0,0
C01306,2025-11-01,P02,1,79.0,2,22,0.83,1,0,0
C01306,2025-12-01,P02,1,79.0,3,15,0.53,4,0,0
C01307,2025-06-01,P03,1,149.0,0,8,0.64,1,1,0
C01307,2025-07-01,P03,1,149.0,1,8,0.8,1,0,0
C01307,2025-08-01,P03,1,149.0,2,22,0.67,3,1,0
C01307,2025-09-01,P03,1,149.0,3,12,0.59,1,0,0
C01307,2025-10-01,P03,1,149.0,4,15,0.68,3,0,0
C01307,2025-11-01,P03,1,149.0,5,9,0.72,3,1,0
C01307,2025-12-01,P03,1,149.0,6,14,0.52,0,0,0
C01308,2025-09-01,P03,1,149.0,0,12,0.65,2,0,0
C01308,2025-10-01,P03,1,149.0,1,13,0.44,1,0,0
C01308,2025-11-01,P03,1,149.0,2,18,0.62,0,0,0
C01308,2025-12-01,P03,1,149.0,3,8,0.38,1,0,0
C01309,2024-04-01,P01,1,29.0,0,13,0.65,2,0,0
C01309,2024-05-01,P01,1,29.0,1,19,0.52,1,0,0
C01309,2024-06-01,P01,1,29.0,2,8,0.77,0,0,0
C01309,2024-07-01,P01,1,29.0,3,8,0.65,1,0,0
C01309,2024-08-01,P01,1,29.0,4,13,0.67,2,0,0
C01309,2024-09-01,P01,1,29.0,5,6,0.58,1,1,0
C01309,2024-10-01,P01,1,29.0,6,12,0.47,0,0,0
C01309,2024-11-01,P01,1,29.0,7,10,1.0,5,0,0
C01309,2024-12-01,P01,1,29.0,8,10,0.62,1,0,0
C01309,2025-01-01,P01,1,29.0,9,16,0.65,2,1,0
C01309,2025-02-01,P01,1,29.0,10,10,0.78,0,0,0
C01309,2025-03-01,P01,1,29.0,11,17,0.73,2,0,0
C01309,2025-04-01,P01,1,29.0,12,10,0.73,0,0,0
C01309,2025-05-01,P01,1,29.0,13,18,0.85,1,0,0
C01309,2025-06-01,P01,1,29.0,14,14,0.66,4,0,0
C01309,2025-07-01,P01,1,29.0,15,15,1.0,2,0,0
C01309,2025-08-01,P01,1,29.0,16,12,0.65,0,0,0
C01309,2025-09-01,P01,1,29.0,17,13,0.69,3,0,0
C01309,2025-10-01,P01,1,29.0,18,19,0.91,2,0,0
C01309,2025-11-01,P01,1,29.0,19,14,0.52,1,2,0
C01309,2025-12-01,P01,1,29.0,20,21,0.94,1,1,0
C01310,2025-07-01,P03,1,149.0,0,13,0.68,1,0,0
C01310,2025-08-01,P03,1,149.0,1,10,0.61,1,0,0
C01310,2025-09-01,P03,1,149.0,2,12,0.42,3,0,0
C01310,2025-10-01,P03,1,149.0,3,16,0.65,1,0,0
C01310,2025-11-01,P03,1,149.0,4,17,0.31,4,0,0
C01310,2025-12-01,P03,1,149.0,5,12,0.49,0,0,0
C01311,2024-03-01,P04,1,399.0,0,7,0.66,4,0,0
C01311,2024-04-01,P04,1,399.0,1,7,0.5,1,0,0
C01311,2024-05-01,P04,1,399.0,2,16,0.47,2,0,0
C01311,2024-06-01,P04,1,399.0,3,8,0.55,1,0,0
C01311,2024-07-01,P04,1,399.0,4,15,0.42,2,0,0
C01311,2024-08-01,P04,1,399.0,5,0,0.46,2,0,0
C01311,2024-09-01,P04,1,399.0,6,13,0.41,4,0,0
C01311,2024-10-01,P04,1,399.0,7,6,0.83,2,0,0
C01311,2024-11-01,P04,1,399.0,8,8,0.68,4,0,0
C01311,2024-12-01,P04,1,399.0,9,17,0.6,0,0,0
C01311,2025-01-01,P04,1,399.0,10,15,0.5,1,0,0
C01311,2025-02-01,P04,1,399.0,11,15,0.64,1,0,0
C01311,2025-03-01,P04,1,399.0,12,21,0.97,1,0,0
C01311,2025-04-01,P04,1,399.0,13,16,0.74,2,0,0
C01311,2025-05-01,P04,1,399.0,14,7,0.6,1,0,0
C01311,2025-06-01,P04,1,399.0,15,14,0.69,0,0,0
C01311,2025-07-01,P04,1,399.0,16,15,0.39,4,0,0
C01311,2025-08-01,P03,1,149.0,17,21,0.92,0,0,0
C01311,2025-09-01,P03,1,149.0,18,0,0.94,3,0,0
C01311,2025-10-01,P03,1,149.0,19,27,0.86,0,0,0
C01311,2025-11-01,P03,1,149.0,20,20,0.9,1,0,0
C01311,2025-12-01,P03,1,149.0,21,9,0.61,1,0,0
C01312,2024-03-01,P01,1,29.0,0,11,0.16,2,0,0
C01312,2024-04-01,P01,1,29.0,1,14,0.62,1,1,0
C01312,2024-05-01,P01,1,29.0,2,19,0.49,2,0,0
C01312,2024-06-01,P01,1,29.0,3,9,0.18,2,0,0
C01312,2024-07-01,P01,1,29.0,4,18,0.2,0,0,0
C01312,2024-08-01,P01,1,29.0,5,13,0.22,0,0,0
C01312,2024-09-01,P01,1,29.0,6,12,0.54,1,0,0
C01312,2024-10-01,P01,1,29.0,7,6,0.59,2,0,0
C01312,2024-11-01,P01,1,29.0,8,11,0.53,0,0,0
C01312,2024-12-01,P01,1,29.0,9,10,0.76,0,0,0
C01312,2025-01-01,P01,1,29.0,10,16,0.85,4,0,0
C01312,2025-02-01,P01,1,29.0,11,19,0.85,3,0,0
C01312,2025-03-01,P01,1,29.0,12,1,0.22,2,0,0
C01312,2025-04-01,P01,1,29.0,13,3,0.36,2,0,0
C01312,2025-05-01,P01,1,29.0,14,25,1.0,1,0,0
C01312,2025-06-01,P01,1,29.0,15,18,0.7,1,0,0
C01312,2025-07-01,P01,1,29.0,16,19,0.85,3,0,0
C01312,2025-08-01,P01,1,29.0,17,11,0.84,1,0,0
C01312,2025-09-01,P01,1,29.0,18,16,0.7,0,0,0
C01312,2025-10-01,P01,1,29.0,19,12,0.76,2,0,0
C01312,2025-11-01,P01,1,29.0,20,10,0.65,4,0,0
C01312,2025-12-01,P01,1,29.0,21,17,0.85,1,0,0
C01313,2025-08-01,P04,1,399.0,0,11,0.58,2,0,0
C01313,2025-09-01,P04,1,399.0,1,12,0.51,2,0,0
C01313,2025-10-01,P04,1,399.0,2,11,0.58,1,0,0
C01313,2025-11-01,P04,1,399.0,3,14,0.44,0,0,0
C01313,2025-12-01,P04,1,399.0,4,23,0.4,0,0,0
C01314,2024-09-01,P01,1,29.0,0,15,0.67,0,0,0
C01314,2024-10-01,P01,1,29.0,1,8,0.47,3,0,0
C01314,2024-11-01,P01,1,29.0,2,9,0.55,0,0,0
C01314,2024-12-01,P01,1,29.0,3,8,0.41,3,0,0
C01314,2025-01-01,P01,1,29.0,4,25,0.77,0,0,0
C01314,2025-02-01,P01,1,29.0,5,12,0.68,0,0,0
C01314,2025-03-01,P01,1,29.0,6,18,0.74,0,2,0
C01314,2025-04-01,P01,1,29.0,7,22,0.64,4,0,0
C01314,2025-05-01,P01,1,29.0,8,11,0.36,0,0,0
C01314,2025-06-01,P01,1,29.0,9,16,0.5,2,0,0
C01314,2025-07-01,P01,1,29.0,10,7,0.67,3,0,0
C01314,2025-08-01,P01,1,29.0,11,11,0.61,0,2,0
C01314,2025-09-01,P01,1,29.0,12,15,0.86,2,0,0
C01314,2025-10-01,P01,1,29.0,13,18,0.79,0,0,0
C01314,2025-11-01,P01,1,29.0,14,7,0.48,0,0,0
C01314,2025-12-01,P01,1,29.0,15,20,0.78,2,0,0
C01315,2024-01-01,P02,1,79.0,0,7,0.49,0,0,0
C01315,2024-02-01,P02,1,79.0,1,13,0.4,0,1,0
C01315,2024-03-01,P02,1,79.0,2,4,0.48,0,0,0
C01315,2024-04-01,P02,1,79.0,3,11,0.55,0,0,0
C01315,2024-05-01,P02,1,79.0,4,22,0.64,0,0,0
C01315,2024-06-01,P02,1,79.0,5,12,0.45,0,1,0
C01315,2024-07-01,P02,1,79.0,6,14,0.71,3,0,0
C01315,2024-08-01,P02,1,79.0,7,21,0.54,1,0,0
C01315,2024-09-01,P02,1,79.0,8,19,0.54,1,0,0
C01315,2024-10-01,P02,1,79.0,9,9,0.53,1,0,0
C01315,2024-11-01,P02,1,79.0,10,6,0.76,1,1,0
C01315,2024-12-01,P02,1,79.0,11,11,0.75,0,0,0
C01315,2025-01-01,P02,1,79.0,12,11,0.74,2,0,0
C01315,2025-02-01,P02,1,79.0,13,20,0.53,2,0,0
C01315,2025-03-01,P02,1,79.0,14,12,0.96,0,0,0
C01315,2025-04-01,P02,1,79.0,15,11,0.94,5,0,0
C01315,2025-05-01,P02,1,79.0,16,14,0.47,2,0,0
C01315,2025-06-01,P02,1,79.0,17,17,0.58,6,2,0
C01315,2025-07-01,P02,1,79.0,18,22,0.79,0,0,0
C01315,2025-08-01,P02,1,79.0,19,6,0.6,0,0,0
C01315,2025-09-01,P02,1,79.0,20,14,0.83,0,0,0
C01315,2025-10-01,P02,1,79.0,21,27,0.66,1,0,0
C01315,2025-11-01,P02,1,79.0,22,13,0.83,2,0,0
C01315,2025-12-01,P02,1,79.0,23,19,0.65,1,0,0
C01316,2025-01-01,P02,1,79.0,0,18,0.69,1,0,0
C01316,2025-02-01,P02,1,79.0,1,12,0.4,0,0,0
C01316,2025-03-01,P02,1,79.0,2,16,0.55,0,0,0
C01316,2025-04-01,P02,1,79.0,3,13,0.8,1,0,0
C01316,2025-05-01,P02,1,79.0,4,11,0.69,1,0,0
C01316,2025-06-01,P02,1,79.0,5,5,0.45,4,0,0
C01316,2025-07-01,P02,1,79.0,6,16,0.6,3,0,0
C01316,2025-08-01,P02,1,79.0,7,15,0.87,1,0,0
C01316,2025-09-01,P02,1,79.0,8,18,0.63,0,1,0
C01316,2025-10-01,P02,1,79.0,9,7,0.44,0,0,0
C01316,2025-11-01,P02,1,79.0,10,13,0.77,1,0,0
C01316,2025-12-01,P02,1,79.0,11,4,0.54,1,0,0
C01317,2024-03-01,P01,1,29.0,0,13,0.52,3,2,0
C01317,2024-04-01,P01,1,29.0,1,14,0.85,1,0,0
C01317,2024-05-01,P01,1,29.0,2,15,0.71,1,1,0
C01317,2024-06-01,P01,1,29.0,3,8,0.82,0,0,0
C01317,2024-07-01,P01,1,29.0,4,8,0.72,0,0,0
C01317,2024-08-01,P01,1,29.0,5,10,0.81,0,0,0
C01317,2024-09-01,P01,1,29.0,6,11,0.54,4,0,0
C01317,2024-10-01,P01,1,29.0,7,8,0.53,1,1,0
C01317,2024-11-01,P01,1,29.0,8,4,0.66,4,0,0
C01317,2024-12-01,P01,1,29.0,9,12,0.6,1,0,0
C01317,2025-01-01,P01,1,29.0,10,17,0.63,0,0,0
C01317,2025-02-01,P01,1,29.0,11,28,0.85,3,0,0
C01317,2025-03-01,P01,1,29.0,12,7,0.59,2,0,0
C01317,2025-04-01,P01,1,29.0,13,17,0.77,1,0,0
C01317,2025-05-01,P01,1,29.0,14,6,0.72,2,3,0
C01317,2025-06-01,P01,1,29.0,15,16,0.99,4,2,0
C01317,2025-07-01,P01,1,29.0,16,16,0.64,1,1,0
C01317,2025-08-01,P01,1,29.0,17,13,0.59,3,0,0
C01317,2025-09-01,P01,1,29.0,18,19,0.57,1,0,0
C01317,2025-10-01,P01,1,29.0,19,8,0.55,1,0,0
C01317,2025-11-01,P01,1,29.0,20,23,0.85,1,0,0
C01317,2025-12-01,P01,1,29.0,21,19,0.61,1,0,0
C01318,2024-12-01,P04,1,399.0,0,18,0.77,0,0,0
C01318,2025-01-01,P04,1,399.0,1,13,0.48,1,0,0
C01318,2025-02-01,P04,1,399.0,2,0,0.35,4,0,0
C01318,2025-03-01,P04,1,399.0,3,14,0.7,0,0,0
C01318,2025-04-01,P04,1,399.0,4,7,0.48,0,0,0
C01318,2025-05-01,P04,1,399.0,5,16,0.62,1,0,0
C01318,2025-06-01,P04,1,399.0,6,7,0.68,0,1,0
C01318,2025-07-01,P04,1,399.0,7,12,0.7,2,0,0
C01318,2025-08-01,P04,1,399.0,8,18,0.57,1,3,0
C01318,2025-09-01,P04,1,399.0,9,16,0.69,2,0,0
C01318,2025-10-01,P04,1,399.0,10,14,0.75,2,0,0
C01318,2025-11-01,P04,1,399.0,11,11,0.55,0,0,0
C01318,2025-12-01,P04,1,399.0,12,12,0.75,2,0,0
C01319,2025-09-01,P01,1,29.0,0,3,0.67,2,0,0
C01319,2025-10-01,P01,1,29.0,1,16,0.44,2,0,0
C01319,2025-11-01,P01,1,29.0,2,8,0.5,1,2,0
C01319,2025-12-01,P01,0,29.0,3,0,0.0,0,0,1
C01320,2024-07-01,P01,1,29.0,0,19,0.38,2,0,0
C01320,2024-08-01,P01,1,29.0,1,7,0.51,3,0,0
C01320,2024-09-01,P01,1,29.0,2,17,0.45,1,0,0
C01320,2024-10-01,P01,1,29.0,3,12,0.74,0,0,0
C01320,2024-11-01,P01,1,29.0,4,15,0.98,4,0,0
C01320,2024-12-01,P01,1,29.0,5,17,0.86,0,0,0
C01320,2025-01-01,P01,1,29.0,6,23,0.44,6,0,0
C01320,2025-02-01,P01,1,29.0,7,13,0.57,1,0,0
C01320,2025-03-01,P01,1,29.0,8,13,0.94,3,0,0
C01320,2025-04-01,P01,1,29.0,9,19,0.65,3,0,0
C01320,2025-05-01,P01,1,29.0,10,13,0.58,1,0,0
C01320,2025-06-01,P01,1,29.0,11,16,0.75,1,0,0
C01320,2025-07-01,P01,1,29.0,12,18,0.64,1,0,0
C01320,2025-08-01,P01,1,29.0,13,13,0.81,1,0,0
C01320,2025-09-01,P01,1,29.0,14,11,0.78,0,0,0
C01320,2025-10-01,P01,1,29.0,15,10,0.97,6,0,0
C01320,2025-11-01,P01,1,29.0,16,24,0.7,0,0,0
C01320,2025-12-01,P01,1,29.0,17,21,0.61,1,0,0
C01321,2025-09-01,P01,1,29.0,0,17,0.51,2,0,0
C01321,2025-10-01,P01,1,29.0,1,7,0.46,1,0,0
C01321,2025-11-01,P01,1,29.0,2,8,0.61,1,0,0
C01321,2025-12-01,P01,1,29.0,3,18,0.56,4,0,0
C01322,2024-06-01,P01,1,29.0,0,1,0.81,0,0,0
C01322,2024-07-01,P01,1,29.0,1,13,0.61,2,0,0
C01322,2024-08-01,P01,1,29.0,2,15,0.68,1,1,0
C01322,2024-09-01,P01,1,29.0,3,15,0.67,2,0,0
C01322,2024-10-01,P01,1,29.0,4,12,0.45,4,0,0
C01322,2024-11-01,P01,1,29.0,5,14,0.59,2,0,0
C01322,2024-12-01,P01,1,29.0,6,17,0.52,0,0,0
C01322,2025-01-01,P01,1,29.0,7,13,0.7,1,0,0
C01322,2025-02-01,P01,1,29.0,8,14,0.58,1,0,0
C01322,2025-03-01,P01,1,29.0,9,5,0.85,2,0,0
C01322,2025-04-01,P01,1,29.0,10,11,0.58,3,0,0
C01322,2025-05-01,P01,1,29.0,11,8,0.43,3,0,0
C01322,2025-06-01,P01,1,29.0,12,24,0.55,4,0,0
C01322,2025-07-01,P01,1,29.0,13,17,0.57,2,0,0
C01322,2025-08-01,P01,1,29.0,14,16,0.57,2,0,0
C01322,2025-09-01,P01,0,29.0,15,0,0.0,0,0,1
C01322,2025-10-01,,0,0.0,16,0,0.0,0,0,0
C01322,2025-11-01,,0,0.0,17,0,0.0,0,0,0
C01322,2025-12-01,,0,0.0,18,0,0.0,0,0,0
C01323,2025-08-01,P02,1,79.0,0,9,0.58,2,0,0
C01323,2025-09-01,P02,1,79.0,1,10,0.73,3,0,0
C01323,2025-10-01,P02,1,79.0,2,7,0.57,2,0,0
C01323,2025-11-01,P02,1,79.0,3,14,0.24,2,0,0
C01323,2025-12-01,P02,1,79.0,4,15,0.79,4,0,0
C01324,2025-08-01,P02,1,79.0,0,11,0.66,1,0,0
C01324,2025-09-01,P02,1,79.0,1,15,0.69,1,0,0
C01324,2025-10-01,P02,1,79.0,2,11,0.39,1,0,0
C01324,2025-11-01,P02,1,79.0,3,6,0.43,2,1,0
C01324,2025-12-01,P02,1,79.0,4,8,0.62,2,1,0
C01325,2025-10-01,P01,1,29.0,0,9,0.49,2,0,0
C01325,2025-11-01,P01,1,29.0,1,17,0.44,2,0,0
C01325,2025-12-01,P01,1,29.0,2,7,0.69,1,0,0
C01326,2024-08-01,P02,1,79.0,0,16,0.57,0,0,0
C01326,2024-09-01,P02,1,79.0,1,18,0.47,0,0,0
C01326,2024-10-01,P02,1,79.0,2,4,0.49,3,1,0
C01326,2024-11-01,P02,1,79.0,3,10,0.73,1,0,0
C01326,2024-12-01,P02,1,79.0,4,15,0.63,1,0,0
C01326,2025-01-01,P02,1,79.0,5,20,0.63,3,0,0
C01326,2025-02-01,P02,0,79.0,6,0,0.0,0,0,1
C01326,2025-03-01,,0,0.0,7,0,0.0,0,0,0
C01326,2025-04-01,,0,0.0,8,0,0.0,0,0,0
C01326,2025-05-01,,0,0.0,9,0,0.0,0,0,0
C01326,2025-06-01,,0,0.0,10,0,0.0,0,0,0
C01326,2025-07-01,,0,0.0,11,0,0.0,0,0,0
C01326,2025-08-01,,0,0.0,12,0,0.0,0,0,0
C01326,2025-09-01,,0,0.0,13,0,0.0,0,0,0
C01326,2025-10-01,,0,0.0,14,0,0.0,0,0,0
C01326,2025-11-01,,0,0.0,15,0,0.0,0,0,0
C01326,2025-12-01,,0,0.0,16,0,0.0,0,0,0
C01327,2024-09-01,P02,1,79.0,0,16,0.75,4,0,0
C01327,2024-10-01,P02,1,79.0,1,3,0.67,1,0,0
C01327,2024-11-01,P02,1,79.0,2,7,0.53,1,0,0
C01327,2024-12-01,P02,1,79.0,3,17,0.76,0,2,0
C01327,2025-01-01,P02,1,79.0,4,9,0.44,3,0,0
C01327,2025-02-01,P02,1,79.0,5,13,0.66,1,1,0
C01327,2025-03-01,P02,1,79.0,6,7,0.42,2,0,0
C01327,2025-04-01,P02,1,79.0,7,9,0.38,1,0,0
C01327,2025-05-01,P02,1,79.0,8,7,0.59,0,1,0
C01327,2025-06-01,P02,1,79.0,9,12,0.68,0,0,0
C01327,2025-07-01,P02,1,79.0,10,18,0.79,4,0,0
C01327,2025-08-01,P02,1,79.0,11,0,0.44,0,0,0
C01327,2025-09-01,P02,1,79.0,12,11,0.8,1,0,0
C01327,2025-10-01,P02,1,79.0,13,14,0.42,2,0,0
C01327,2025-11-01,P02,1,79.0,14,15,0.73,3,0,0
C01327,2025-12-01,P02,1,79.0,15,11,0.6,1,0,0
C01328,2024-07-01,P02,1,79.0,0,18,0.59,0,0,0
C01328,2024-08-01,P02,1,79.0,1,18,0.66,2,3,0
C01328,2024-09-01,P02,1,79.0,2,4,0.58,1,0,0
C01328,2024-10-01,P02,1,79.0,3,22,0.7,1,0,0
C01328,2024-11-01,P02,1,79.0,4,13,0.27,4,0,0
C01328,2024-12-01,P02,1,79.0,5,17,0.67,2,0,0
C01328,2025-01-01,P02,1,79.0,6,18,0.44,1,0,0
C01328,2025-02-01,P02,1,79.0,7,6,0.69,2,0,0
C01328,2025-03-01,P02,1,79.0,8,10,0.35,1,0,0
C01328,2025-04-01,P02,1,79.0,9,11,0.34,1,0,0
C01328,2025-05-01,P02,1,79.0,10,16,0.49,0,0,0
C01328,2025-06-01,P02,1,79.0,11,10,0.77,2,0,0
C01328,2025-07-01,P02,1,79.0,12,18,0.65,0,0,0
C01328,2025-08-01,P02,1,79.0,13,8,0.64,3,0,0
C01328,2025-09-01,P02,1,79.0,14,7,0.73,1,3,0
C01328,2025-10-01,P02,1,79.0,15,20,0.87,2,1,0
C01328,2025-11-01,P02,1,79.0,16,14,0.85,3,0,0
C01328,2025-12-01,P02,1,79.0,17,14,0.77,1,0,0
C01329,2025-06-01,P03,1,149.0,0,10,0.48,0,1,0
C01329,2025-07-01,P03,1,149.0,1,19,0.68,1,0,0
C01329,2025-08-01,P03,1,149.0,2,11,0.53,3,0,0
C01329,2025-09-01,P03,1,149.0,3,10,0.55,0,0,0
C01329,2025-10-01,P03,1,149.0,4,12,0.46,1,0,0
C01329,2025-11-01,P03,1,149.0,5,12,0.44,1,0,0
C01329,2025-12-01,P03,1,149.0,6,18,0.49,1,0,0
C01330,2024-11-01,P02,1,79.0,0,8,0.25,1,0,0
C01330,2024-12-01,P02,1,79.0,1,14,0.46,1,0,0
C01330,2025-01-01,P02,1,79.0,2,12,0.8,1,0,0
C01330,2025-02-01,P02,1,79.0,3,7,0.61,1,0,0
C01330,2025-03-01,P02,1,79.0,4,2,0.62,4,1,0
C01330,2025-04-01,P02,1,79.0,5,14,0.96,1,0,0
C01330,2025-05-01,P02,1,79.0,6,9,0.74,0,0,0
C01330,2025-06-01,P02,1,79.0,7,20,0.34,1,0,0
C01330,2025-07-01,P02,1,79.0,8,6,0.42,2,0,0
C01330,2025-08-01,P02,1,79.0,9,18,1.0,2,0,0
C01330,2025-09-01,P02,1,79.0,10,10,0.74,3,0,0
C01330,2025-10-01,P02,1,79.0,11,14,0.43,1,0,0
C01330,2025-11-01,P02,1,79.0,12,16,0.44,2,0,0
C01330,2025-12-01,P02,1,79.0,13,10,0.7,1,0,0
C01331,2024-10-01,P01,1,29.0,0,11,0.39,1,0,0
C01331,2024-11-01,P01,1,29.0,1,9,0.82,2,0,0
C01331,2024-12-01,P01,0,29.0,2,0,0.0,0,0,1
C01331,2025-01-01,,0,0.0,3,0,0.0,0,0,0
C01331,2025-02-01,,0,0.0,4,0,0.0,0,0,0
C01331,2025-03-01,,0,0.0,5,0,0.0,0,0,0
C01331,2025-04-01,,0,0.0,6,0,0.0,0,0,0
C01331,2025-05-01,,0,0.0,7,0,0.0,0,0,0
C01331,2025-06-01,,0,0.0,8,0,0.0,0,0,0
C01331,2025-07-01,,0,0.0,9,0,0.0,0,0,0
C01331,2025-08-01,,0,0.0,10,0,0.0,0,0,0
C01331,2025-09-01,,0,0.0,11,0,0.0,0,0,0
C01331,2025-10-01,,0,0.0,12,0,0.0,0,0,0
C01331,2025-11-01,,0,0.0,13,0,0.0,0,0,0
C01331,2025-12-01,,0,0.0,14,0,0.0,0,0,0
C01332,2025-06-01,P01,1,29.0,0,11,0.5,2,0,0
C01332,2025-07-01,P01,1,29.0,1,6,0.43,0,0,0
C01332,2025-08-01,P01,1,29.0,2,7,0.55,0,1,0
C01332,2025-09-01,P01,1,29.0,3,3,0.65,1,0,0
C01332,2025-10-01,P01,1,29.0,4,11,0.64,3,0,0
C01332,2025-11-01,P01,1,29.0,5,17,0.7,4,0,0
C01332,2025-12-01,P01,0,29.0,6,0,0.0,0,0,1
C01333,2025-01-01,P01,1,29.0,0,14,0.74,2,0,0
C01333,2025-02-01,P01,1,29.0,1,14,0.66,6,0,0
C01333,2025-03-01,P01,1,29.0,2,12,0.59,2,0,0
C01333,2025-04-01,P01,1,29.0,3,13,0.54,1,0,0
C01333,2025-05-01,P01,1,29.0,4,8,0.58,1,0,0
C01333,2025-06-01,P01,1,29.0,5,15,0.54,3,0,0
C01333,2025-07-01,P01,1,29.0,6,10,0.82,0,0,0
C01333,2025-08-01,P01,1,29.0,7,17,0.65,1,0,0
C01333,2025-09-01,P01,1,29.0,8,19,0.76,1,2,0
C01333,2025-10-01,P01,1,29.0,9,11,0.96,3,0,0
C01333,2025-11-01,P01,1,29.0,10,22,0.82,2,1,0
C01333,2025-12-01,P01,1,29.0,11,12,0.69,2,0,0
C01334,2025-03-01,P03,1,149.0,0,12,0.23,1,0,0
C01334,2025-04-01,P03,1,149.0,1,10,0.73,0,0,0
C01334,2025-05-01,P03,1,149.0,2,15,0.67,3,0,0
C01334,2025-06-01,P03,1,149.0,3,12,0.67,0,0,0
C01334,2025-07-01,P03,1,149.0,4,19,0.41,0,0,0
C01334,2025-08-01,P03,1,149.0,5,18,0.31,4,0,0
C01334,2025-09-01,P03,1,149.0,6,10,0.51,0,3,0
C01334,2025-10-01,P03,1,149.0,7,18,0.54,2,1,0
C01334,2025-11-01,P03,1,149.0,8,17,0.52,2,0,0
C01334,2025-12-01,P03,1,149.0,9,21,0.45,0,0,0
C01335,2024-11-01,P02,1,79.0,0,10,0.76,1,0,0
C01335,2024-12-01,P02,1,79.0,1,17,0.56,0,1,0
C01335,2025-01-01,P02,1,79.0,2,11,0.73,0,1,0
C01335,2025-02-01,P02,1,79.0,3,22,0.7,1,0,0
C01335,2025-03-01,P02,1,79.0,4,21,0.46,1,0,0
C01335,2025-04-01,P02,1,79.0,5,14,0.9,1,0,0
C01335,2025-05-01,P02,1,79.0,6,9,0.6,0,0,0
C01335,2025-06-01,P02,1,79.0,7,16,0.69,0,1,0
C01335,2025-07-01,P02,1,79.0,8,13,0.89,2,0,0
C01335,2025-08-01,P02,1,79.0,9,18,0.83,0,0,0
C01335,2025-09-01,P02,1,79.0,10,21,0.94,3,0,0
C01335,2025-10-01,P02,1,79.0,11,23,0.82,1,0,0
C01335,2025-11-01,P02,1,79.0,12,11,0.76,2,0,0
C01335,2025-12-01,P02,1,79.0,13,21,0.94,2,3,0
C01336,2025-02-01,P02,1,79.0,0,3,0.14,2,0,0
C01336,2025-03-01,P02,1,79.0,1,5,0.6,2,1,0
C01336,2025-04-01,P02,1,79.0,2,10,0.5,0,0,0
C01336,2025-05-01,P02,1,79.0,3,9,0.28,0,0,0
C01336,2025-06-01,P02,1,79.0,4,12,0.79,3,0,0
C01336,2025-07-01,P02,1,79.0,5,13,0.55,0,1,0
C01336,2025-08-01,P02,1,79.0,6,7,0.6,1,0,0
C01336,2025-09-01,P02,1,79.0,7,19,0.83,0,0,0
C01336,2025-10-01,P02,1,79.0,8,6,0.83,2,1,0
C01336,2025-11-01,P02,1,79.0,9,23,0.65,2,0,0
C01336,2025-12-01,P02,1,79.0,10,14,0.5,0,0,0
C01337,2024-09-01,P01,1,29.0,0,11,0.58,1,0,0
C01337,2024-10-01,P01,1,29.0,1,19,0.38,1,0,0
C01337,2024-11-01,P01,1,29.0,2,9,0.49,0,1,0
C01337,2024-12-01,P01,1,29.0,3,18,0.77,1,0,0
C01337,2025-01-01,P01,1,29.0,4,3,0.47,1,0,0
C01337,2025-02-01,P01,1,29.0,5,18,0.71,0,0,0
C01337,2025-03-01,P01,1,29.0,6,19,0.67,2,0,0
C01337,2025-04-01,P01,1,29.0,7,12,0.4,1,0,0
C01337,2025-05-01,P01,1,29.0,8,13,0.88,3,1,0
C01337,2025-06-01,P01,1,29.0,9,15,0.58,1,0,0
C01337,2025-07-01,P01,1,29.0,10,15,0.61,2,0,0
C01337,2025-08-01,P01,1,29.0,11,7,0.57,3,0,0
C01337,2025-09-01,P01,1,29.0,12,27,0.69,1,1,0
C01337,2025-10-01,P01,1,29.0,13,17,0.9,0,0,0
