customer_id,company_name,signup_date,country,industry,company_size,acquisition_channel,sales_region
C02486,Nova Group,2024-09-15,USA,Healthcare,Medium,Paid Search,North America
C02487,Digital Analytics,2025-05-11,USA,Professional Services,Large,Referral,North America
C02488,Summit Services,2024-05-11,Germany,Retail,Medium,Email Marketing,Europe
C02489,Next Services,2024-10-03,India,Technology,Medium,Organic Search,APAC
C02490,Apex Technologies,2024-12-31,Germany,Technology,Medium,Referral,Europe
C02491,Next Networks,2025-01-08,Other,Marketing,Small,Organic Search,Other
C02492,Apex Analytics,2024-06-16,Other,Finance,Small,Paid Social,Other
C02493,Next Software,2024-12-10,USA,Marketing,Medium,Partner,North America
C02494,Cloud Labs,2024-01-23,Australia,Professional Services,Enterprise,Paid Search,APAC
C02495,Fusion Group,2025-01-09,Australia,Finance,Small,Referral,APAC
C02496,Digital Technologies,2024-08-13,Singapore,Retail,Small,Referral,APAC
C02497,Digital Analytics,2024-09-05,USA,Technology,Small,Organic Search,North America
C02498,Digital Software,2024-03-12,Canada,Finance,Small,Referral,North America
C02499,Cloud Services,2024-09-20,USA,Retail,Medium,Paid Search,North America
C02500,Digital Labs,2025-02-06,UK,Marketing,Small,Referral,Europe
C02501,Apex Services,2024-01-23,India,Technology,Small,Partner,APAC
C02502,Vertex Technologies,2024-09-24,India,Technology,Small,Paid Search,APAC
C02503,Prime Labs,2024-04-16,USA,Other,Small,Sales,North America
C02504,Summit Services,2025-02-15,India,Retail,Enterprise,Sales,APAC
C02505,Summit Group,2024-10-02,USA,Retail,Large,Paid Search,North America
C02506,Digital Software,2025-09-23,UK,Healthcare,Small,Organic Search,Europe
C02507,Next Networks,2025-01-19,Canada,Education,Small,Organic Search,North America
C02508,Digital Labs,2024-11-21,India,Professional Services,Large,Paid Search,APAC
C02509,Summit Services,2024-07-01,Australia,Retail,Small,Paid Social,APAC
C02510,Bright Software,2025-07-19,UK,Technology,Small,Email Marketing,Europe
C02511,Digital Analytics,2024-04-20,Singapore,Healthcare,Medium,Email Marketing,APAC
C02512,Bright Labs,2024-03-23,UK,Manufacturing,Medium,Email Marketing,Europe
C02513,Vertex Labs,2024-03-29,Germany,Other,Medium,Paid Social,Europe
C02514,Apex Technologies,2024-01-10,USA,Education,Medium,Partner,North America
C02515,Nova Networks,2025-06-14,USA,Technology,Large,Partner,North America
C02516,Next Analytics,2024-05-17,USA,Technology,Small,Paid Social,North America
C02517,Next Services,2025-03-09,Canada,Education,Medium,Referral,North America
C02518,Core Works,2025-05-12,UK,Other,Enterprise,Paid Social,Europe
C02519,Nova Solutions,2025-03-30,Other,Healthcare,Small,Sales,Other
C02520,Prime Group,2025-05-15,Germany,Finance,Medium,Paid Search,Europe
C02521,Blue Systems,2024-02-25,India,Marketing,Small,Paid Social,APAC
C02522,Vertex Services,2025-03-03,USA,Manufacturing,Medium,Paid Social,North America
C02523,Nova Group,2025-11-30,USA,Retail,Large,Sales,North America
C02524,Summit Technologies,2024-07-29,USA,Healthcare,Small,Partner,North America
C02525,Next Labs,2024-08-25,USA,Healthcare,Enterprise,Organic Search,North America
C02526,Nova Labs,2025-05-29,UK,Professional Services,Small,Sales,Europe
C02527,Cloud Services,2025-06-05,India,Marketing,Small,Paid Search,APAC
C02528,Fusion Works,2024-01-09,India,Other,Small,Paid Search,APAC
C02529,Summit Solutions,2024-05-31,Germany,Technology,Small,Partner,Europe
C02530,Next Group,2025-07-06,UK,Finance,Medium,Paid Search,Europe
C02531,Next Services,2025-06-06,UK,Education,Small,Paid Social,Europe
C02532,Bright Technologies,2024-10-03,USA,Technology,Small,Organic Search,North America
C02533,Blue Systems,2025-10-25,India,Technology,Medium,Paid Social,APAC
C02534,Vertex Labs,2025-08-07,USA,Manufacturing,Medium,Paid Social,North America
C02535,Prime Services,2024-02-03,USA,Marketing,Medium,Partner,North America
C02536,Cloud Solutions,2025-01-17,USA,Marketing,Small,Paid Social,North America
C02537,Summit Networks,2024-08-26,USA,Healthcare,Small,Paid Search,North America
C02538,Nova Networks,2025-11-27,UK,Finance,Small,Partner,Europe
C02539,Vertex Solutions,2024-04-20,UK,Finance,Medium,Referral,Europe
C02540,Next Solutions,2024-07-04,USA,Technology,Small,Referral,North America
C02541,Prime Software,2024-10-01,Singapore,Manufacturing,Medium,Paid Search,APAC
C02542,Bright Software,2024-11-05,USA,Marketing,Medium,Referral,North America
C02543,Fusion Networks,2024-01-11,UK,Professional Services,Medium,Organic Search,Europe
C02544,Vertex Software,2025-08-31,Canada,Marketing,Small,Organic Search,North America
C02545,Summit Services,2024-05-29,Other,Finance,Small,Referral,Other
C02546,Fusion Solutions,2024-10-09,UK,Healthcare,Small,Paid Search,Europe
C02547,Apex Solutions,2024-03-21,Germany,Finance,Small,Email Marketing,Europe
C02548,Cloud Networks,2025-03-18,Germany,Professional Services,Small,Referral,Europe
C02549,Apex Group,2024-09-18,India,Healthcare,Small,Organic Search,APAC
C02550,Digital Labs,2024-03-31,UK,Professional Services,Small,Referral,Europe
C02551,Prime Services,2025-02-20,Canada,Professional Services,Large,Organic Search,North America
C02552,Vertex Group,2025-02-21,UK,Manufacturing,Small,Sales,Europe
C02553,Fusion Systems,2024-08-03,UK,Retail,Small,Partner,Europe
C02554,Summit Solutions,2025-04-13,USA,Manufacturing,Medium,Sales,North America
C02555,Core Networks,2025-06-08,USA,Healthcare,Small,Referral,North America
C02556,Apex Analytics,2024-02-18,India,Finance,Medium,Paid Search,APAC
C02557,Digital Solutions,2024-10-13,USA,Retail,Large,Paid Social,North America
C02558,Vertex Group,2025-04-02,India,Healthcare,Medium,Organic Search,APAC
C02559,Bright Group,2024-04-17,Australia,Marketing,Large,Paid Search,APAC
C02560,Vertex Labs,2024-12-11,USA,Healthcare,Medium,Paid Search,North America
C02561,Nova Labs,2025-02-04,India,Retail,Small,Paid Search,APAC
C02562,Blue Works,2024-10-11,USA,Finance,Medium,Paid Social,North America
C02563,Core Networks,2025-08-22,India,Technology,Medium,Paid Search,APAC
C02564,Cloud Technologies,2025-06-13,USA,Retail,Small,Organic Search,North America
C02565,Vertex Services,2025-07-30,USA,Other,Medium,Organic Search,North America
C02566,Vertex Labs,2024-08-10,Germany,Healthcare,Small,Referral,Europe
C02567,Blue Services,2025-10-07,Singapore,Marketing,Small,Paid Search,APAC
C02568,Vertex Networks,2024-09-22,USA,Other,Small,Paid Search,North America
C02569,Apex Services,2025-08-01,USA,Retail,Enterprise,Paid Search,North America
C02570,Fusion Group,2024-08-13,Germany,Healthcare,Small,Referral,Europe
C02571,Blue Software,2024-10-14,USA,Technology,Small,Email Marketing,North America
C02572,Nova Networks,2024-11-28,USA,Retail,Small,Organic Search,North America
C02573,Nova Networks,2024-11-05,USA,Technology,Enterprise,Sales,North America
C02574,Nova Group,2025-08-28,USA,Healthcare,Medium,Paid Search,North America
C02575,Fusion Works,2024-04-07,UK,Healthcare,Small,Paid Search,Europe
C02576,Bright Labs,2024-11-23,India,Manufacturing,Small,Organic Search,APAC
C02577,Bright Software,2024-10-19,USA,Other,Medium,Referral,North America
C02578,Nova Networks,2024-03-25,Canada,Finance,Medium,Paid Search,North America
C02579,Prime Systems,2025-03-01,USA,Finance,Medium,Partner,North America
C02580,Blue Technologies,2025-11-19,Other,Retail,Medium,Paid Social,Other
C02581,Apex Networks,2025-02-18,USA,Finance,Small,Organic Search,North America
C02582,Cloud Group,2025-01-09,Other,Retail,Medium,Email Marketing,Other
C02583,Prime Technologies,2025-11-09,USA,Healthcare,Medium,Organic Search,North America
C02584,Bright Technologies,2025-11-20,Canada,Professional Services,Small,Sales,North America
C02585,Nova Systems,2024-08-26,USA,Healthcare,Large,Partner,North America
C02586,Vertex Works,2025-08-04,USA,Technology,Small,Referral,North America
C02587,Summit Systems,2024-03-29,USA,Retail,Medium,Paid Search,North America
C02588,Prime Works,2025-03-17,India,Education,Medium,Sales,APAC
C02589,Cloud Analytics,2025-01-15,USA,Other,Small,Sales,North America
C02590,Nova Group,2024-08-21,Other,Healthcare,Medium,Referral,Other
C02591,Nova Works,2025-10-24,UK,Retail,Small,Organic Search,Europe
C02592,Vertex Services,2025-11-29,UK,Education,Small,Sales,Europe
C02593,Blue Works,2025-01-30,USA,Retail,Enterprise,Partner,North America
C02594,Next Group,2024-10-11,India,Professional Services,Medium,Email Marketing,APAC
C02595,Vertex Solutions,2025-06-06,USA,Professional Services,Small,Paid Search,North America
C02596,Cloud Works,2024-05-23,UK,Finance,Small,Referral,Europe
C02597,Prime Systems,2025-05-25,India,Manufacturing,Medium,Partner,APAC
C02598,Vertex Works,2024-08-21,USA,Retail,Enterprise,Sales,North America
C02599,Bright Solutions,2025-04-09,USA,Retail,Large,Referral,North America
C02600,Fusion Technologies,2025-11-22,India,Finance,Large,Paid Search,APAC
C02601,Core Networks,2025-10-24,Other,Marketing,Small,Organic Search,Other
C02602,Cloud Works,2024-06-07,UK,Marketing,Small,Paid Social,Europe
C02603,Apex Services,2024-04-05,India,Technology,Small,Sales,APAC
C02604,Blue Technologies,2024-10-14,India,Other,Small,Organic Search,APAC
C02605,Summit Networks,2025-06-07,UK,Healthcare,Small,Organic Search,Europe
C02606,Fusion Networks,2025-07-21,UK,Education,Small,Organic Search,Europe
C02607,Next Works,2025-10-12,Germany,Finance,Enterprise,Paid Social,Europe
C02608,Summit Systems,2024-10-03,USA,Retail,Large,Referral,North America
C02609,Bright Services,2024-01-17,USA,Manufacturing,Large,Paid Social,North America
C02610,Fusion Services,2024-02-21,Canada,Retail,Large,Referral,North America
C02611,Blue Labs,2024-09-26,Other,Education,Enterprise,Paid Social,Other
C02612,Next Group,2024-11-26,UK,Professional Services,Medium,Partner,Europe
C02613,Vertex Services,2025-09-19,Other,Technology,Large,Paid Search,Other
C02614,Digital Networks,2025-07-06,Other,Technology,Medium,Paid Search,Other
C02615,Blue Analytics,2024-12-08,USA,Professional Services,Enterprise,Sales,North America
C02616,Fusion Solutions,2024-07-27,USA,Healthcare,Small,Email Marketing,North America
C02617,Cloud Group,2024-01-26,USA,Manufacturing,Small,Organic Search,North America
C02618,Fusion Works,2025-04-12,Canada,Finance,Small,Email Marketing,North America
C02619,Bright Group,2025-08-08,Germany,Technology,Medium,Partner,Europe
C02620,Digital Group,2025-02-09,India,Education,Medium,Organic Search,APAC
C02621,Apex Works,2025-10-22,USA,Retail,Small,Email Marketing,North America
C02622,Vertex Labs,2025-07-05,USA,Professional Services,Small,Referral,North America
C02623,Next Works,2024-04-21,USA,Professional Services,Enterprise,Referral,North America
C02624,Bright Group,2025-04-18,Germany,Retail,Medium,Email Marketing,Europe
C02625,Next Solutions,2025-03-25,USA,Finance,Large,Referral,North America
C02626,Fusion Technologies,2025-04-13,Canada,Finance,Medium,Sales,North America
C02627,Blue Labs,2024-11-26,USA,Technology,Small,Organic Search,North America
C02628,Prime Technologies,2025-10-05,USA,Marketing,Medium,Referral,North America
C02629,Bright Networks,2025-09-28,India,Retail,Medium,Referral,APAC
C02630,Blue Analytics,2024-04-10,Australia,Manufacturing,Large,Paid Search,APAC
C02631,Cloud Systems,2024-01-26,Canada,Retail,Medium,Sales,North America
C02632,Vertex Works,2024-11-19,Australia,Marketing,Small,Organic Search,APAC
C02633,Blue Services,2025-02-09,USA,Retail,Medium,Email Marketing,North America
C02634,Next Analytics,2025-03-22,Other,Retail,Small,Paid Social,Other
C02635,Summit Technologies,2024-11-16,UK,Healthcare,Small,Email Marketing,Europe
C02636,Prime Labs,2025-07-17,USA,Technology,Small,Referral,North America
C02637,Nova Group,2024-11-27,India,Other,Small,Referral,APAC
C02638,Core Technologies,2024-12-23,India,Retail,Large,Paid Search,APAC
C02639,Vertex Analytics,2024-12-18,Germany,Healthcare,Small,Organic Search,Europe
C02640,Cloud Works,2025-03-10,India,Healthcare,Small,Organic Search,APAC
C02641,Blue Analytics,2025-07-06,India,Marketing,Small,Referral,APAC
C02642,Fusion Group,2025-05-04,Canada,Finance,Small,Paid Search,North America
C02643,Digital Group,2024-01-15,USA,Manufacturing,Medium,Organic Search,North America
C02644,Bright Systems,2025-11-26,India,Other,Small,Email Marketing,APAC
C02645,Next Technologies,2025-06-17,India,Healthcare,Large,Sales,APAC
C02646,Fusion Technologies,2025-06-17,India,Marketing,Small,Referral,APAC
C02647,Vertex Services,2024-09-23,India,Finance,Medium,Email Marketing,APAC
C02648,Vertex Services,2025-02-02,UK,Retail,Small,Partner,Europe
C02649,Apex Works,2024-10-28,USA,Education,Small,Referral,North America
C02650,Fusion Group,2024-04-23,Australia,Retail,Small,Referral,APAC
C02651,Fusion Networks,2024-04-12,Other,Retail,Small,Organic Search,Other
C02652,Bright Systems,2025-08-24,Canada,Technology,Large,Sales,North America
C02653,Vertex Works,2025-10-13,USA,Manufacturing,Small,Referral,North America
C02654,Prime Solutions,2024-10-25,Other,Education,Medium,Organic Search,Other
C02655,Summit Analytics,2025-07-25,Australia,Finance,Small,Paid Search,APAC
C02656,Nova Analytics,2024-09-27,Canada,Retail,Small,Referral,North America
C02657,Core Networks,2025-01-24,Australia,Technology,Small,Paid Search,APAC
C02658,Fusion Networks,2025-01-24,India,Professional Services,Small,Paid Social,APAC
C02659,Summit Works,2024-02-17,Canada,Technology,Medium,Organic Search,North America
C02660,Digital Solutions,2024-11-23,USA,Healthcare,Small,Organic Search,North America
C02661,Bright Systems,2024-11-08,USA,Finance,Small,Paid Social,North America
C02662,Nova Labs,2025-09-20,India,Retail,Small,Referral,APAC
C02663,Prime Software,2024-06-15,UK,Finance,Small,Paid Social,Europe
C02664,Summit Analytics,2024-02-07,USA,Finance,Small,Paid Social,North America
C02665,Bright Group,2025-08-19,USA,Retail,Small,Email Marketing,North America
C02666,Next Solutions,2024-01-14,USA,Other,Medium,Referral,North America
C02667,Nova Solutions,2024-09-02,Germany,Finance,Small,Email Marketing,Europe
C02668,Vertex Networks,2024-12-07,India,Retail,Small,Email Marketing,APAC
C02669,Core Services,2024-12-10,India,Retail,Medium,Organic Search,APAC
C02670,Digital Group,2024-05-12,Canada,Technology,Small,Organic Search,North America
C02671,Bright Labs,2024-12-19,USA,Professional Services,Medium,Paid Social,North America
C02672,Bright Labs,2025-07-11,Canada,Marketing,Small,Paid Search,North America
C02673,Blue Services,2024-10-28,USA,Retail,Small,Paid Search,North America
C02674,Fusion Works,2025-03-30,USA,Finance,Medium,Paid Social,North America
C02675,Summit Group,2025-03-29,UK,Technology,Medium,Paid Social,Europe
C02676,Prime Systems,2024-04-16,Other,Other,Medium,Paid Social,Other
C02677,Summit Software,2024-07-02,USA,Education,Medium,Partner,North America
C02678,Apex Labs,2025-07-28,USA,Retail,Small,Organic Search,North America
C02679,Cloud Labs,2025-07-04,Other,Retail,Medium,Paid Search,Other
C02680,Fusion Systems,2024-12-20,UK,Retail,Small,Paid Search,Europe
C02681,Next Group,2025-02-12,UK,Manufacturing,Small,Sales,Europe
C02682,Nova Labs,2025-04-17,UK,Manufacturing,Small,Paid Social,Europe
C02683,Cloud Labs,2025-06-25,India,Technology,Small,Paid Social,APAC
C02684,Blue Group,2024-01-04,USA,Manufacturing,Medium,Paid Search,North America
C02685,Blue Labs,2024-08-21,UK,Education,Large,Organic Search,Europe
C02686,Next Networks,2024-02-24,Other,Finance,Medium,Referral,Other
C02687,Prime Networks,2024-09-22,Canada,Healthcare,Medium,Organic Search,North America
C02688,Nova Networks,2024-11-02,UK,Retail,Small,Referral,Europe
C02689,Cloud Software,2024-05-30,India,Education,Medium,Partner,APAC
C02690,Vertex Systems,2025-09-05,Other,Professional Services,Small,Sales,Other
C02691,Vertex Labs,2025-08-05,Singapore,Retail,Small,Paid Search,APAC
C02692,Bright Services,2025-05-10,USA,Retail,Small,Organic Search,North America
C02693,Vertex Systems,2024-05-31,India,Education,Small,Sales,APAC
C02694,Digital Networks,2024-04-14,India,Retail,Medium,Partner,APAC
C02695,Nova Systems,2024-08-13,India,Technology,Medium,Sales,APAC
C02696,Cloud Group,2025-02-17,Other,Marketing,Small,Organic Search,Other
C02697,Blue Group,2024-02-05,India,Education,Medium,Partner,APAC
C02698,Vertex Group,2024-06-14,India,Manufacturing,Medium,Paid Search,APAC
C02699,Nova Technologies,2024-02-24,USA,Technology,Medium,Organic Search,North America
C02700,Nova Networks,2025-09-10,USA,Technology,Small,Sales,North America
C02701,Core Networks,2024-01-13,Australia,Technology,Large,Referral,APAC
C02702,Prime Services,2025-08-13,USA,Retail,Enterprise,Organic Search,North America
