subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,monthly_price,subscription_status
S002073,C01712,P02,2025-11-02,,Monthly,79.0,Active
S002074,C01713,P02,2024-12-22,,Annual,79.0,Active
S002075,C01714,P02,2024-09-14,,Annual,79.0,Active
S002076,C01715,P04,2024-02-01,,Monthly,399.0,Active
S002077,C01715,P04,2024-08-08,,Monthly,399.0,Active
S002078,C01716,P03,2024-12-12,,Annual,149.0,Active
S002079,C01717,P01,2025-01-06,2025-08-23,Monthly,29.0,Cancelled
S002080,C01717,P01,2025-08-23,2025-11-10,Monthly,29.0,Cancelled
S002081,C01718,P02,2024-07-26,,Monthly,79.0,Active
S002082,C01718,P01,2025-06-04,,Annual,29.0,Active
S002083,C01719,P03,2024-11-07,,Monthly,149.0,Active
S002084,C01719,P04,2025-06-16,,Monthly,399.0,Active
S002085,C01720,P03,2024-04-14,,Monthly,149.0,Active
S002086,C01721,P02,2025-03-16,,Annual,79.0,Active
S002087,C01722,P02,2025-11-20,,Monthly,79.0,Active
S002088,C01723,P03,2024-12-22,,Monthly,149.0,Active
S002089,C01724,P03,2025-01-12,,Annual,149.0,Active
S002090,C01725,P02,2025-11-18,,Monthly,79.0,Active
S002091,C01726,P02,2024-03-21,2024-09-29,Annual,79.0,Cancelled
S002092,C01726,P01,2024-09-29,2024-11-19,Monthly,29.0,Cancelled
S002093,C01727,P03,2024-10-22,,Annual,149.0,Active
S002094,C01728,P02,2025-04-09,,Annual,79.0,Active
S002095,C01729,P02,2024-12-12,,Annual,79.0,Active
S002096,C01730,P02,2025-02-15,,Annual,79.0,Active
S002097,C01731,P03,2024-02-17,2025-02-05,Monthly,149.0,Cancelled
S002098,C01732,P03,2025-03-06,,Annual,149.0,Active
S002099,C01732,P04,2025-06-25,,Monthly,399.0,Active
S002100,C01733,P01,2024-03-22,,Monthly,29.0,Active
S002101,C01733,P02,2025-11-05,,Monthly,79.0,Active
S002102,C01733,P03,2025-12-31,,Monthly,149.0,Active
S002103,C01734,P01,2024-10-16,,Annual,29.0,Active
S002104,C01735,P01,2024-05-23,,Monthly,29.0,Active
S002105,C01736,P01,2025-10-12,,Monthly,29.0,Active
S002106,C01737,P03,2024-11-07,,Annual,149.0,Active
S002107,C01738,P01,2024-02-11,,Monthly,29.0,Active
S002108,C01739,P01,2025-06-14,2025-09-09,Monthly,29.0,Cancelled
S002109,C01740,P02,2025-10-20,,Annual,79.0,Active
S002110,C01741,P01,2024-08-27,,Monthly,29.0,Active
S002111,C01742,P01,2024-10-26,,Annual,29.0,Active
S002112,C01743,P03,2025-04-14,,Monthly,149.0,Active
S002113,C01744,P01,2025-07-26,,Monthly,29.0,Active
S002114,C01745,P03,2025-09-06,,Annual,149.0,Active
S002115,C01746,P02,2025-05-09,,Annual,79.0,Active
S002116,C01747,P01,2024-07-12,,Monthly,29.0,Active
S002117,C01748,P02,2025-03-14,,Monthly,79.0,Active
S002118,C01749,P02,2025-05-30,,Monthly,79.0,Active
S002119,C01750,P04,2025-03-27,,Monthly,399.0,Active
S002120,C01750,P04,2025-08-28,,Annual,399.0,Active
S002121,C01751,P01,2025-05-12,,Monthly,29.0,Active
S002122,C01752,P03,2024-12-25,,Monthly,149.0,Active
S002123,C01753,P01,2024-05-14,,Monthly,29.0,Active
S002124,C01754,P04,2025-04-03,,Monthly,399.0,Active
S002125,C01755,P01,2024-10-04,,Annual,29.0,Active
S002126,C01756,P02,2024-07-28,,Monthly,79.0,Active
S002127,C01757,P02,2024-07-26,,Monthly,79.0,Active
S002128,C01758,P02,2025-09-12,,Monthly,79.0,Active
S002129,C01759,P02,2024-10-20,,Annual,79.0,Active
S002130,C01760,P01,2024-03-06,,Annual,29.0,Active
S002131,C01760,P02,2025-12-09,,Monthly,79.0,Active
S002132,C01760,P01,2025-12-31,,Monthly,29.0,Active
S002133,C01761,P01,2024-02-02,,Monthly,29.0,Active
S002134,C01762,P03,2024-03-19,,Monthly,149.0,Active
S002135,C01763,P01,2025-09-11,2025-12-15,Monthly,29.0,Cancelled
S002136,C01764,P01,2024-10-07,,Monthly,29.0,Active
S002137,C01764,P02,2025-03-14,,Monthly,79.0,Active
S002138,C01764,P03,2025-09-06,,Monthly,149.0,Active
S002139,C01765,P02,2024-05-21,,Monthly,79.0,Active
S002140,C01766,P01,2025-01-04,,Monthly,29.0,Active
S002141,C01767,P01,2024-07-13,,Monthly,29.0,Active
S002142,C01767,P01,2025-12-30,,Monthly,29.0,Active
S002143,C01768,P01,2024-08-07,,Monthly,29.0,Active
S002144,C01769,P03,2025-01-04,,Annual,149.0,Active
S002145,C01770,P02,2024-07-30,,Monthly,79.0,Active
S002146,C01771,P02,2024-08-15,2025-09-26,Monthly,79.0,Cancelled
S002147,C01772,P01,2025-11-20,,Annual,29.0,Active
S002148,C01773,P03,2025-02-23,,Annual,149.0,Active
S002149,C01774,P02,2025-02-23,2025-09-28,Monthly,79.0,Cancelled
S002150,C01775,P01,2024-09-16,,Annual,29.0,Active
S002151,C01776,P03,2024-09-21,,Monthly,149.0,Active
S002152,C01777,P03,2024-03-23,2025-02-28,Annual,149.0,Cancelled
S002153,C01778,P04,2025-09-10,,Monthly,399.0,Active
S002154,C01779,P02,2024-06-26,2025-09-17,Annual,79.0,Cancelled
S002155,C01780,P01,2024-02-19,2025-01-08,Monthly,29.0,Cancelled
S002156,C01780,P02,2025-01-08,2025-01-15,Monthly,79.0,Cancelled
S002157,C01781,P03,2024-07-11,2025-02-19,Annual,149.0,Cancelled
S002158,C01782,P01,2025-09-12,,Monthly,29.0,Active
S002159,C01783,P02,2024-06-14,,Monthly,79.0,Active
S002160,C01783,P01,2024-09-13,,Monthly,29.0,Active
S002161,C01784,P03,2024-02-10,,Monthly,149.0,Active
S002162,C01784,P04,2024-06-13,,Monthly,399.0,Active
S002163,C01785,P02,2025-11-15,,Monthly,79.0,Active
S002164,C01786,P04,2025-04-25,,Annual,399.0,Active
S002165,C01787,P01,2024-05-04,,Monthly,29.0,Active
S002166,C01788,P03,2025-03-25,,Annual,149.0,Active
S002167,C01788,P02,2025-11-28,,Monthly,79.0,Active
S002168,C01789,P01,2025-06-10,,Monthly,29.0,Active
S002169,C01789,P01,2025-12-13,,Monthly,29.0,Active
S002170,C01790,P02,2024-07-25,2025-04-28,Monthly,79.0,Cancelled
S002171,C01791,P03,2025-06-14,,Monthly,149.0,Active
S002172,C01792,P01,2025-05-14,,Monthly,29.0,Active
S002173,C01792,P01,2025-12-08,,Monthly,29.0,Active
S002174,C01793,P01,2025-06-01,,Monthly,29.0,Active
S002175,C01794,P01,2025-02-15,,Monthly,29.0,Active
S002176,C01795,P03,2024-05-19,,Monthly,149.0,Active
S002177,C01796,P03,2024-12-21,,Annual,149.0,Active
S002178,C01797,P02,2024-03-13,,Annual,79.0,Active
S002179,C01798,P01,2025-03-01,,Monthly,29.0,Active
S002180,C01798,P01,2025-07-13,,Annual,29.0,Active
S002181,C01799,P02,2024-01-10,,Monthly,79.0,Active
S002182,C01800,P01,2025-04-24,,Annual,29.0,Active
S002183,C01801,P02,2024-09-28,2025-03-23,Monthly,79.0,Cancelled
S002184,C01802,P01,2024-10-27,,Annual,29.0,Active
S002185,C01802,P02,2025-06-30,,Annual,79.0,Active
S002186,C01803,P01,2024-06-16,,Monthly,29.0,Active
S002187,C01804,P01,2024-12-09,,Monthly,29.0,Active
S002188,C01805,P01,2025-10-17,2025-12-20,Annual,29.0,Cancelled
S002189,C01806,P01,2024-09-02,,Annual,29.0,Active
S002190,C01806,P01,2025-11-02,,Annual,29.0,Active
S002191,C01806,P02,2025-12-31,,Monthly,79.0,Active
S002192,C01807,P04,2024-02-24,,Monthly,399.0,Active
S002193,C01808,P02,2025-01-19,,Annual,79.0,Active
S002194,C01808,P03,2025-09-11,,Monthly,149.0,Active
S002195,C01809,P02,2024-12-05,,Monthly,79.0,Active
S002196,C01810,P03,2025-08-25,,Monthly,149.0,Active
S002197,C01811,P02,2024-12-03,,Monthly,79.0,Active
S002198,C01811,P03,2025-07-05,,Monthly,149.0,Active
S002199,C01812,P03,2024-06-26,,Annual,149.0,Active
S002200,C01813,P04,2024-06-04,,Monthly,399.0,Active
S002201,C01814,P02,2025-08-25,,Monthly,79.0,Active
S002202,C01815,P03,2025-08-16,,Monthly,149.0,Active
S002203,C01816,P03,2024-02-12,,Monthly,149.0,Active
S002204,C01817,P02,2024-09-01,,Monthly,79.0,Active
S002205,C01818,P01,2025-08-03,,Annual,29.0,Active
S002206,C01819,P02,2024-02-13,,Monthly,79.0,Active
S002207,C01820,P02,2025-01-02,,Monthly,79.0,Active
S002208,C01821,P02,2025-06-02,,Monthly,79.0,Active
S002209,C01822,P01,2024-10-14,,Monthly,29.0,Active
S002210,C01823,P03,2025-10-23,,Monthly,149.0,Active
S002211,C01824,P01,2025-10-08,,Monthly,29.0,Active
S002212,C01825,P02,2025-05-12,,Annual,79.0,Active
S002213,C01826,P02,2025-08-21,,Monthly,79.0,Active
S002214,C01827,P02,2025-10-19,,Monthly,79.0,Active
S002215,C01828,P03,2025-01-03,,Monthly,149.0,Active
S002216,C01829,P01,2024-02-28,,Monthly,29.0,Active
S002217,C01829,P02,2025-09-07,,Monthly,79.0,Active
S002218,C01829,P03,2025-12-23,,Monthly,149.0,Active
S002219,C01830,P01,2024-05-24,,Monthly,29.0,Active
S002220,C01831,P02,2024-12-25,,Annual,79.0,Active
S002221,C01832,P02,2024-01-30,,Monthly,79.0,Active
S002222,C01833,P02,2024-03-31,,Monthly,79.0,Active
S002223,C01834,P02,2024-09-03,,Monthly,79.0,Active
S002224,C01835,P02,2024-06-09,,Monthly,79.0,Active
S002225,C01836,P02,2024-10-24,,Monthly,79.0,Active
S002226,C01836,P03,2025-03-13,,Monthly,149.0,Active
S002227,C01837,P01,2024-03-22,,Annual,29.0,Active
S002228,C01838,P01,2025-07-18,2025-12-29,Annual,29.0,Cancelled
S002229,C01839,P02,2025-04-02,,Annual,79.0,Active
S002230,C01839,P03,2025-07-03,,Monthly,149.0,Active
S002231,C01840,P04,2024-05-27,2024-11-19,Monthly,399.0,Cancelled
S002232,C01841,P01,2024-05-22,,Monthly,29.0,Active
S002233,C01842,P04,2025-03-21,,Monthly,399.0,Active
S002234,C01842,P03,2025-06-25,,Monthly,149.0,Active
S002235,C01843,P02,2024-11-24,,Monthly,79.0,Active
S002236,C01844,P03,2025-07-24,,Monthly,149.0,Active
S002237,C01845,P02,2024-08-16,2024-12-03,Monthly,79.0,Cancelled
S002238,C01845,P01,2024-12-03,2025-06-06,Annual,29.0,Cancelled
S002239,C01846,P03,2024-09-02,2025-02-20,Monthly,149.0,Cancelled
S002240,C01847,P01,2025-01-23,,Monthly,29.0,Active
S002241,C01848,P01,2024-03-19,2025-05-21,Monthly,29.0,Cancelled
S002242,C01849,P01,2024-08-19,,Monthly,29.0,Active
S002243,C01849,P02,2025-07-04,,Monthly,79.0,Active
S002244,C01849,P01,2025-10-18,,Monthly,29.0,Active
S002245,C01850,P01,2024-06-15,,Annual,29.0,Active
S002246,C01851,P02,2024-11-28,,Monthly,79.0,Active
S002247,C01852,P02,2024-11-11,,Monthly,79.0,Active
S002248,C01853,P02,2024-08-07,,Monthly,79.0,Active
S002249,C01853,P03,2025-12-23,,Monthly,149.0,Active
S002250,C01854,P02,2025-04-19,2025-10-11,Monthly,79.0,Cancelled
S002251,C01855,P04,2024-06-26,,Annual,399.0,Active
S002252,C01856,P01,2025-02-05,2025-10-12,Monthly,29.0,Cancelled
S002253,C01857,P02,2024-10-29,,Monthly,79.0,Active
S002254,C01857,P03,2025-04-11,,Monthly,149.0,Active
S002255,C01858,P02,2024-10-05,,Monthly,79.0,Active
S002256,C01858,P03,2025-11-24,,Monthly,149.0,Active
S002257,C01859,P02,2025-08-05,,Monthly,79.0,Active
S002258,C01860,P01,2025-01-12,2025-08-26,Monthly,29.0,Cancelled
S002259,C01861,P03,2025-06-15,,Monthly,149.0,Active
S002260,C01862,P01,2025-09-11,,Monthly,29.0,Active
S002261,C01863,P03,2024-07-04,,Annual,149.0,Active
S002262,C01864,P02,2024-09-18,,Monthly,79.0,Active
S002263,C01864,P01,2025-06-06,,Annual,29.0,Active
S002264,C01865,P03,2025-01-27,,Monthly,149.0,Active
S002265,C01866,P02,2024-04-14,,Monthly,79.0,Active
S002266,C01867,P03,2025-05-06,,Monthly,149.0,Active
S002267,C01868,P04,2024-07-29,,Monthly,399.0,Active
S002268,C01869,P02,2025-01-08,2025-05-20,Annual,79.0,Cancelled
S002269,C01870,P01,2024-08-29,,Monthly,29.0,Active
S002270,C01870,P02,2025-07-15,,Annual,79.0,Active
S002271,C01871,P02,2025-10-30,,Monthly,79.0,Active
S002272,C01872,P02,2024-08-28,,Monthly,79.0,Active
S002273,C01873,P03,2024-10-09,,Monthly,149.0,Active
S002274,C01873,P04,2025-10-14,,Annual,399.0,Active
S002275,C01873,P04,2025-12-31,,Monthly,399.0,Active
S002276,C01874,P03,2025-01-24,,Annual,149.0,Active
S002277,C01875,P02,2025-02-26,,Annual,79.0,Active
S002278,C01876,P03,2025-06-20,,Monthly,149.0,Active
S002279,C01877,P02,2024-10-14,2025-04-21,Annual,79.0,Cancelled
S002280,C01878,P03,2024-01-01,2025-07-31,Annual,149.0,Cancelled
S002281,C01879,P02,2024-02-01,,Annual,79.0,Active
S002282,C01880,P02,2025-08-08,,Monthly,79.0,Active
S002283,C01881,P04,2025-05-15,,Monthly,399.0,Active
S002284,C01881,P04,2025-09-21,,Monthly,399.0,Active
S002285,C01882,P02,2024-11-09,,Monthly,79.0,Active
S002286,C01883,P01,2025-10-04,,Monthly,29.0,Active
S002287,C01884,P02,2024-01-14,,Annual,79.0,Active
S002288,C01884,P01,2025-12-29,,Monthly,29.0,Active
S002289,C01885,P03,2024-12-16,,Monthly,149.0,Active
S002290,C01885,P04,2025-12-02,,Monthly,399.0,Active
S002291,C01886,P01,2025-01-27,,Monthly,29.0,Active
S002292,C01887,P02,2025-06-15,2025-08-19,Monthly,79.0,Cancelled
S002293,C01888,P03,2025-11-05,,Monthly,149.0,Active
S002294,C01889,P03,2025-04-10,2025-09-12,Monthly,149.0,Cancelled
S002295,C01890,P02,2025-09-15,,Monthly,79.0,Active
S002296,C01891,P01,2025-05-20,,Annual,29.0,Active
S002297,C01892,P01,2024-10-13,,Annual,29.0,Active
S002298,C01893,P02,2025-04-13,2025-07-29,Monthly,79.0,Cancelled
S002299,C01894,P03,2024-09-13,,Monthly,149.0,Active
S002300,C01895,P01,2024-07-14,,Monthly,29.0,Active
S002301,C01896,P03,2025-10-19,,Monthly,149.0,Active
S002302,C01897,P01,2024-12-28,,Annual,29.0,Active
S002303,C01898,P01,2024-06-03,2025-11-19,Monthly,29.0,Cancelled
S002304,C01899,P01,2024-08-26,,Monthly,29.0,Active
S002305,C01900,P04,2024-11-13,,Monthly,399.0,Active
S002306,C01900,P04,2025-09-27,,Monthly,399.0,Active
S002307,C01901,P02,2024-04-17,,Monthly,79.0,Active
S002308,C01901,P03,2025-10-18,,Annual,149.0,Active
S002309,C01902,P01,2024-12-21,2025-08-22,Monthly,29.0,Cancelled
S002310,C01903,P01,2024-07-14,2024-12-06,Annual,29.0,Cancelled
S002311,C01903,P02,2024-12-06,2025-01-29,Monthly,79.0,Cancelled
S002312,C01904,P01,2025-07-28,2025-12-10,Annual,29.0,Cancelled
S002313,C01905,P01,2024-10-28,,Annual,29.0,Active
S002314,C01906,P04,2024-07-31,,Monthly,399.0,Active
S002315,C01907,P03,2024-04-21,,Monthly,149.0,Active
S002316,C01908,P03,2025-06-17,,Annual,149.0,Active
S002317,C01909,P02,2025-10-27,,Monthly,79.0,Active
S002318,C01910,P02,2024-03-14,,Annual,79.0,Active
S002319,C01910,P01,2025-12-19,,Annual,29.0,Active
S002320,C01911,P02,2024-03-24,,Annual,79.0,Active
S002321,C01911,P03,2024-08-20,,Monthly,149.0,Active
S002322,C01912,P01,2025-04-07,2025-09-21,Annual,29.0,Cancelled
S002323,C01913,P03,2025-12-01,,Annual,149.0,Active
S002324,C01914,P03,2024-09-16,,Monthly,149.0,Active
S002325,C01915,P03,2025-07-23,,Monthly,149.0,Active
S002326,C01916,P02,2024-07-04,,Annual,79.0,Active
S002327,C01916,P03,2024-11-07,,Monthly,149.0,Active
S002328,C01917,P01,2024-06-09,,Monthly,29.0,Active
S002329,C01918,P01,2025-04-07,,Monthly,29.0,Active
S002330,C01919,P03,2025-05-30,,Monthly,149.0,Active
S002331,C01920,P01,2024-10-21,,Annual,29.0,Active
S002332,C01920,P01,2025-09-11,,Annual,29.0,Active
S002333,C01921,P03,2024-03-15,2025-10-08,Monthly,149.0,Cancelled
S002334,C01922,P01,2024-02-17,,Annual,29.0,Active
S002335,C01923,P01,2025-01-22,,Monthly,29.0,Active
S002336,C01923,P01,2025-09-09,,Monthly,29.0,Active
S002337,C01924,P03,2024-09-30,,Monthly,149.0,Active
S002338,C01925,P02,2024-12-21,,Monthly,79.0,Active
S002339,C01926,P03,2025-09-28,,Annual,149.0,Active
S002340,C01927,P01,2025-09-20,,Monthly,29.0,Active
S002341,C01928,P03,2025-05-29,,Monthly,149.0,Active
S002342,C01928,P02,2025-11-30,,Monthly,79.0,Active
S002343,C01929,P02,2025-10-28,,Monthly,79.0,Active
S002344,C01930,P01,2024-06-25,,Monthly,29.0,Active
S002345,C01931,P01,2024-06-27,,Annual,29.0,Active
S002346,C01932,P04,2025-04-20,,Monthly,399.0,Active
S002347,C01933,P02,2025-03-29,,Monthly,79.0,Active
S002348,C01934,P03,2025-06-08,,Monthly,149.0,Active
S002349,C01935,P02,2024-06-04,,Monthly,79.0,Active
S002350,C01935,P03,2025-04-20,,Monthly,149.0,Active
S002351,C01935,P04,2025-08-18,,Monthly,399.0,Active
S002352,C01936,P01,2025-01-11,,Annual,29.0,Active
S002353,C01937,P02,2025-02-09,,Annual,79.0,Active
S002354,C01938,P02,2024-04-16,,Monthly,79.0,Active
S002355,C01939,P01,2025-06-09,2025-10-30,Monthly,29.0,Cancelled
S002356,C01940,P01,2025-06-10,,Annual,29.0,Active
S002357,C01941,P03,2025-10-08,,Monthly,149.0,Active
S002358,C01942,P01,2024-12-02,,Monthly,29.0,Active
S002359,C01942,P01,2025-07-07,,Monthly,29.0,Active
S002360,C01942,P02,2025-10-19,,Monthly,79.0,Active
S002361,C01943,P02,2024-05-17,,Monthly,79.0,Active
S002362,C01943,P03,2025-10-08,,Monthly,149.0,Active
S002363,C01943,P04,2025-12-31,,Monthly,399.0,Active
S002364,C01944,P01,2025-02-14,2025-08-28,Monthly,29.0,Cancelled
S002365,C01945,P02,2024-02-20,,Monthly,79.0,Active
S002366,C01945,P01,2025-12-20,,Monthly,29.0,Active
S002367,C01946,P02,2025-09-18,,Monthly,79.0,Active
S002368,C01947,P01,2024-11-24,,Annual,29.0,Active
S002369,C01948,P01,2024-09-14,,Monthly,29.0,Active
S002370,C01949,P02,2024-08-21,,Monthly,79.0,Active
S002371,C01950,P01,2024-02-05,,Monthly,29.0,Active
S002372,C01951,P01,2025-08-13,2025-11-29,Annual,29.0,Cancelled
S002373,C01952,P02,2025-07-19,,Monthly,79.0,Active
S002374,C01953,P02,2025-08-06,2025-10-31,Monthly,79.0,Cancelled
S002375,C01954,P01,2024-07-08,,Annual,29.0,Active
S002376,C01955,P02,2024-03-23,,Monthly,79.0,Active
S002377,C01956,P01,2024-09-20,2024-11-29,Monthly,29.0,Cancelled
S002378,C01957,P02,2024-03-07,,Annual,79.0,Active
S002379,C01957,P03,2024-08-22,,Annual,149.0,Active
S002380,C01958,P02,2024-05-10,,Annual,79.0,Active
S002381,C01959,P03,2025-06-16,,Annual,149.0,Active
S002382,C01960,P03,2024-02-16,,Monthly,149.0,Active
S002383,C01960,P02,2025-07-31,,Monthly,79.0,Active
S002384,C01960,P03,2025-12-11,,Monthly,149.0,Active
S002385,C01961,P02,2025-06-08,,Annual,79.0,Active
S002386,C01962,P03,2025-07-21,,Monthly,149.0,Active
S002387,C01963,P02,2024-08-05,,Monthly,79.0,Active
S002388,C01963,P03,2025-06-29,,Monthly,149.0,Active
S002389,C01963,P04,2025-11-13,,Annual,399.0,Active
S002390,C01964,P03,2025-03-12,,Monthly,149.0,Active
S002391,C01965,P02,2025-11-22,,Annual,79.0,Active
S002392,C01966,P03,2025-08-11,,Monthly,149.0,Active
S002393,C01967,P01,2025-11-10,,Monthly,29.0,Active
S002394,C01968,P01,2025-05-07,,Monthly,29.0,Active
S002395,C01969,P01,2025-05-29,2025-09-22,Annual,29.0,Cancelled
S002396,C01970,P01,2025-05-27,,Monthly,29.0,Active
S002397,C01970,P01,2025-10-20,,Monthly,29.0,Active
S002398,C01971,P03,2024-03-07,,Annual,149.0,Active
S002399,C01972,P03,2025-04-17,,Monthly,149.0,Active
S002400,C01973,P03,2025-06-12,,Monthly,149.0,Active
S002401,C01974,P02,2025-05-30,,Monthly,79.0,Active
S002402,C01975,P01,2024-07-13,,Monthly,29.0,Active
S002403,C01975,P02,2025-01-13,,Monthly,79.0,Active
S002404,C01976,P03,2024-12-31,,Annual,149.0,Active
S002405,C01977,P02,2025-01-09,,Annual,79.0,Active
S002406,C01977,P03,2025-12-24,,Monthly,149.0,Active
S002407,C01978,P02,2025-03-31,2025-10-05,Monthly,79.0,Cancelled
S002408,C01979,P02,2025-06-09,,Annual,79.0,Active
S002409,C01980,P03,2024-05-22,,Monthly,149.0,Active
S002410,C01980,P02,2025-09-19,,Monthly,79.0,Active
S002411,C01981,P02,2024-07-03,,Monthly,79.0,Active
S002412,C01981,P03,2024-12-22,,Annual,149.0,Active
S002413,C01982,P01,2025-05-04,,Monthly,29.0,Active
S002414,C01983,P01,2025-03-28,,Annual,29.0,Active
S002415,C01984,P01,2024-03-24,,Annual,29.0,Active
S002416,C01985,P01,2025-06-02,,Monthly,29.0,Active
S002417,C01986,P04,2025-12-01,,Monthly,399.0,Active
S002418,C01987,P02,2024-10-04,,Monthly,79.0,Active
S002419,C01987,P01,2025-06-21,,Monthly,29.0,Active
S002420,C01988,P03,2024-12-08,2025-05-27,Annual,149.0,Cancelled
S002421,C01989,P02,2024-03-03,,Annual,79.0,Active
S002422,C01990,P01,2024-07-29,,Annual,29.0,Active
S002423,C01991,P02,2024-06-17,,Monthly,79.0,Active
S002424,C01992,P02,2025-06-26,,Monthly,79.0,Active
S002425,C01993,P01,2024-08-09,2025-01-02,Monthly,29.0,Cancelled
S002426,C01994,P04,2024-04-14,,Annual,399.0,Active
S002427,C01995,P01,2025-03-27,,Annual,29.0,Active
S002428,C01996,P03,2025-05-09,,Monthly,149.0,Active
S002429,C01997,P02,2025-07-14,,Annual,79.0,Active
S002430,C01998,P02,2025-07-16,,Annual,79.0,Active
S002431,C01999,P01,2025-08-15,,Monthly,29.0,Active
S002432,C02000,P01,2024-11-10,,Monthly,29.0,Active
S002433,C02001,P02,2024-04-16,,Monthly,79.0,Active
S002434,C02002,P01,2024-10-25,,Monthly,29.0,Active
S002435,C02002,P01,2025-05-30,,Monthly,29.0,Active
S002436,C02003,P02,2024-01-24,,Annual,79.0,Active
S002437,C02004,P02,2025-09-29,,Monthly,79.0,Active
S002438,C02005,P02,2025-03-06,,Monthly,79.0,Active
S002439,C02005,P01,2025-11-20,,Annual,29.0,Active
S002440,C02006,P03,2024-03-06,,Monthly,149.0,Active
S002441,C02007,P03,2024-08-07,,Annual,149.0,Active
S002442,C02007,P02,2024-12-15,,Annual,79.0,Active
S002443,C02008,P01,2025-02-25,,Annual,29.0,Active
S002444,C02008,P02,2025-10-31,,Monthly,79.0,Active
S002445,C02009,P02,2024-08-25,,Annual,79.0,Active
S002446,C02010,P01,2025-09-21,2025-12-13,Monthly,29.0,Cancelled
S002447,C02011,P02,2024-03-27,,Monthly,79.0,Active
S002448,C02011,P03,2025-01-09,,Monthly,149.0,Active
S002449,C02012,P02,2025-10-05,,Annual,79.0,Active
S002450,C02013,P03,2025-06-17,,Monthly,149.0,Active
S002451,C02014,P03,2024-01-26,2024-06-10,Monthly,149.0,Cancelled
S002452,C02014,P04,2024-06-10,2024-10-27,Monthly,399.0,Cancelled
S002453,C02015,P01,2025-07-21,,Monthly,29.0,Active
S002454,C02016,P02,2024-07-22,,Monthly,79.0,Active
S002455,C02017,P01,2025-03-10,,Monthly,29.0,Active
S002456,C02017,P02,2025-06-14,,Monthly,79.0,Active
S002457,C02018,P01,2024-12-01,,Monthly,29.0,Active
S002458,C02019,P01,2025-09-03,,Annual,29.0,Active
S002459,C02020,P01,2025-03-28,,Monthly,29.0,Active
S002460,C02021,P02,2025-11-15,,Monthly,79.0,Active
S002461,C02022,P02,2024-12-15,,Monthly,79.0,Active
S002462,C02023,P01,2025-02-08,,Monthly,29.0,Active
S002463,C02024,P02,2025-01-15,,Monthly,79.0,Active
S002464,C02025,P03,2025-01-21,,Monthly,149.0,Active
S002465,C02026,P02,2025-10-15,,Monthly,79.0,Active
S002466,C02027,P01,2024-10-01,,Annual,29.0,Active
S002467,C02028,P02,2024-09-15,,Monthly,79.0,Active
S002468,C02028,P03,2025-04-19,,Annual,149.0,Active
S002469,C02028,P04,2025-11-29,,Annual,399.0,Active
S002470,C02029,P03,2025-11-21,,Monthly,149.0,Active
S002471,C02030,P03,2024-04-21,,Annual,149.0,Active
S002472,C02031,P01,2025-04-30,,Monthly,29.0,Active
S002473,C02032,P03,2024-05-21,,Annual,149.0,Active
